"BLU","GRE","RED","REDEDGE","NearIR","NDVI","NDRE","SR","GLI","RGI","ExG","meanRGB","RBI","ID_point","class"
0.0963,0.1049,0.115,0.1598,0.2193,0.311995213879749,0.15695067264574,1.90695652173913,-0.00356209926383286,1.09628217349857,-0.0015,0.1054,1.19418483904465,1017016,2
0.0654,0.0744,0.091,0.1292,0.1913,0.355295784626284,0.193759750390016,2.1021978021978,-0.0249017038007864,1.22311827956989,-0.0076,0.0769333333333333,1.3914373088685,1017035,2
0.0959,0.1102,0.1175,0.1635,0.2186,0.300803332341565,0.144203088196807,1.86042553191489,0.0161364684186261,1.06624319419238,0.00700000000000003,0.107866666666667,1.2252346193952,1017062,2
0.112,0.1232,0.1253,0.1376,0.2372,0.308689655172414,0.265741728922092,1.89305666400638,0.0188133140376266,1.01704545454545,0.0091,0.120166666666667,1.11875,1017066,2
0.1288,0.1399,0.1481,0.1816,0.2408,0.238364618153767,0.140151515151515,1.62592842673869,0.0052092689060535,1.05861329521086,0.00289999999999996,0.138933333333333,1.14984472049689,1017137,2
0.1423,0.1544,0.1705,0.1975,0.251,0.190984578884935,0.119286510590858,1.47214076246334,-0.00643500643500644,1.10427461139896,-0.004,0.155733333333333,1.19817287420942,1017155,2
0.0791,0.0997,0.0933,0.1137,0.1908,0.343189017951426,0.25320197044335,2.04501607717042,0.0726196880043034,0.9358074222668,0.027,0.0907,1.1795195954488,1017166,2
0.1336,0.1449,0.1538,0.2146,0.2655,0.266396374910565,0.106019579254322,1.72626788036411,0.00415800415800418,1.06142167011732,0.00240000000000001,0.1441,1.15119760479042,1017206,2
0.1159,0.1287,0.1394,0.1774,0.2395,0.264185801002903,0.148956584312785,1.7180774748924,0.00409596255119957,1.08313908313908,0.00210000000000005,0.128,1.20276100086281,1017215,2
0.1148,0.1252,0.1276,0.1732,0.2297,0.285754268122026,0.140233308513279,1.80015673981191,0.0162337662337663,1.01916932907348,0.00800000000000001,0.122533333333333,1.11149825783972,1017223,2
0.1134,0.1159,0.1308,0.1674,0.226,0.266816143497758,0.148957803762074,1.72782874617737,-0.0260504201680672,1.12855910267472,-0.0124,0.120033333333333,1.15343915343915,1017239,2
0.1095,0.1255,0.132,0.1735,0.2251,0.260711285354242,0.129453085800301,1.70530303030303,0.0192893401015228,1.05179282868526,0.00950000000000001,0.122333333333333,1.20547945205479,1017301,2
0.0515,0.0705,0.0596,0.0991,0.1643,0.467619472979009,0.247532270311314,2.75671140939597,0.118603728679096,0.845390070921986,0.0299,0.0605333333333333,1.15728155339806,1017310,2
0.1124,0.1322,0.1269,0.204,0.2959,0.399716177861873,0.183836767353471,2.3317572892041,0.0498312487591821,0.959909228441755,0.0251,0.123833333333333,1.12900355871886,1017326,2
0.1281,0.1379,0.1529,0.2,0.2449,0.231271995977878,0.100921555405709,1.60170045781557,-0.00933908045977013,1.10877447425671,-0.00520000000000004,0.139633333333333,1.1935987509758,1017379,2
0.1137,0.1194,0.1267,0.1574,0.2301,0.289798206278027,0.187612903225806,1.81610102604578,-0.00333889816360599,1.06113902847571,-0.00159999999999999,0.119933333333333,1.11433597185576,1017380,2
0.1482,0.1601,0.1668,0.2167,0.3008,0.286569717707442,0.162512077294686,1.80335731414868,0.00818639798488662,1.0418488444722,0.00519999999999998,0.158366666666667,1.12550607287449,1017442,2
0.1031,0.1151,0.1195,0.1566,0.2274,0.311040645719227,0.184375,1.90292887029289,0.0167844522968198,1.03822762814944,0.0076,0.112566666666667,1.15906886517944,1017508,2
0.1162,0.1236,0.136,0.175,0.2244,0.245283018867924,0.123685528292439,1.65,-0.0100120144173008,1.10032362459547,-0.00499999999999998,0.125266666666667,1.17039586919105,1017527,2
0.1007,0.1079,0.1148,0.1526,0.2038,0.279347143753923,0.143658810325477,1.77526132404181,0.000695571527938777,1.06394810009268,0.000299999999999995,0.1078,1.14001986097319,1017673,2
0.1277,0.1345,0.1439,0.1828,0.2399,0.250130276185513,0.135083983912941,1.66712995135511,-0.00480947095819458,1.06988847583643,-0.00259999999999999,0.135366666666667,1.12685982772122,1017686,2
0.1525,0.1671,0.1655,0.1923,0.2377,0.17906746031746,0.105581395348837,1.43625377643505,0.0248390064397424,0.990424895272292,0.0162,0.1617,1.08524590163934,1017712,2
0.0728,0.0822,0.0862,0.1079,0.1764,0.343488194973343,0.240942666197679,2.04640371229698,0.0166975881261595,1.04866180048662,0.00539999999999999,0.0804,1.18406593406593,1017736,2
0.1029,0.1067,0.1173,0.1536,0.206,0.2743581812558,0.145717463848721,1.75618073316283,-0.0156826568265683,1.09934395501406,-0.0068,0.108966666666667,1.1399416909621,1017744,2
0.1225,0.1275,0.1367,0.1825,0.2364,0.267220584293755,0.128670327047028,1.72933430870519,-0.00816802800466741,1.0721568627451,-0.00419999999999998,0.1289,1.11591836734694,1017760,2
0.0787,0.0871,0.0978,0.1325,0.1982,0.339189189189189,0.198669488962806,2.02658486707566,-0.00655831194753353,1.12284730195178,-0.0023,0.0878666666666667,1.24269377382465,1017781,2
0.0816,0.0962,0.1028,0.1492,0.2051,0.332250730756739,0.15777589613322,1.99513618677043,0.0212314225053078,1.06860706860707,0.00799999999999998,0.0935333333333333,1.25980392156863,1017802,2
0.0736,0.083,0.0966,0.1349,0.1934,0.333793103448276,0.178190679256777,2.00207039337474,-0.0124925639500297,1.16385542168675,-0.00420000000000001,0.0844,1.3125,1017843,2
0.1127,0.1219,0.1302,0.1787,0.2362,0.289301310043668,0.138587611472644,1.81413210445468,0.00184918841175259,1.06808859721083,0.000899999999999984,0.1216,1.15527950310559,1017909,2
0.0538,0.059,0.0705,0.088,0.1513,0.36429215509468,0.264521521103218,2.14609929078014,-0.0260008254230293,1.19491525423729,-0.0063,0.0611,1.31040892193309,1017910,2
0.1015,0.1101,0.1213,0.1605,0.2225,0.29435718440954,0.161879895561358,1.83429513602638,-0.00586907449209933,1.10172570390554,-0.00259999999999999,0.110966666666667,1.19507389162562,1017911,2
0.1287,0.1353,0.1371,0.1782,0.2269,0.246703296703297,0.120217230313503,1.65499635302699,0.00894854586129754,1.01330376940133,0.00479999999999997,0.1337,1.06526806526807,1017931,2
0.1008,0.1097,0.12,0.1571,0.2239,0.302122710090142,0.175328083989501,1.86583333333333,-0.00318037255792818,1.09389243391067,-0.00139999999999998,0.110166666666667,1.19047619047619,1017934,2
0.0899,0.1021,0.1091,0.1565,0.2078,0.311454717576523,0.140818007136975,1.90467461044913,0.0128968253968254,1.06856023506366,0.00519999999999998,0.100366666666667,1.21357063403782,1017956,2
0.0924,0.1022,0.1117,0.1452,0.2116,0.309000927930715,0.18609865470852,1.89435989256938,0.000734394124847022,1.09295499021526,0.000299999999999995,0.1021,1.20887445887446,1017959,2
0.1005,0.1103,0.1196,0.1634,0.221,0.297709923664122,0.149843912591051,1.84782608695652,0.00113455865668252,1.08431550317316,0.000499999999999973,0.110133333333333,1.19004975124378,1018018,2
0.1092,0.1225,0.133,0.1758,0.2371,0.281275330991624,0.148462097360136,1.78270676691729,0.00574712643678157,1.08571428571429,0.00279999999999997,0.121566666666667,1.21794871794872,1018053,2
0.0848,0.0909,0.1041,0.1418,0.2043,0.324902723735409,0.180583646344987,1.96253602305476,-0.0191529538710548,1.14521452145215,-0.00710000000000002,0.0932666666666667,1.22759433962264,1018065,2
0.1254,0.1315,0.1435,0.1819,0.2396,0.250848342469329,0.136892052194543,1.66968641114983,-0.0110923105846963,1.09125475285171,-0.00590000000000002,0.133466666666667,1.14433811802233,1018066,2
0.0985,0.1044,0.1174,0.1569,0.2139,0.291276788409297,0.153721682847896,1.82197614991482,-0.0167176830704026,1.12452107279693,-0.0071,0.106766666666667,1.19187817258883,1018071,2
0.0995,0.1139,0.1178,0.1565,0.2186,0.299643281807372,0.165555851772861,1.85568760611205,0.0235902044484385,1.0342405618964,0.0105,0.1104,1.18391959798995,1018101,2
0.1094,0.1105,0.1178,0.1599,0.2091,0.279290302844907,0.133333333333333,1.77504244482173,-0.0138331102186524,1.06606334841629,-0.00620000000000001,0.112566666666667,1.07678244972578,1018110,2
0.1052,0.113,0.1219,0.1624,0.2265,0.300229621125144,0.164823862175366,1.85808039376538,-0.00242772015007722,1.0787610619469,-0.00109999999999999,0.113366666666667,1.15874524714829,1018123,2
0.1603,0.1737,0.1826,0.2247,0.2805,0.211401425178147,0.110451306413302,1.53614457831325,0.00651890482398954,1.05123776626367,0.0045,0.1722,1.13911416094822,1018124,2
0.1028,0.1119,0.1214,0.1616,0.2257,0.300489772399885,0.165504776658921,1.85914332784185,-0.000892857142857137,1.08489722966935,-0.000400000000000011,0.112033333333333,1.18093385214008,1018173,2
0.0992,0.1039,0.1115,0.1385,0.1992,0.282265851303508,0.179745336097128,1.78654708520179,-0.00692951015531657,1.07314725697786,-0.00289999999999999,0.104866666666667,1.12399193548387,1018176,2
0.117,0.1255,0.1335,0.1743,0.2298,0.265070189925681,0.137342242019302,1.72134831460674,0.000997008973080731,1.06374501992032,5e-04,0.125333333333333,1.14102564102564,1018177,2
0.1013,0.1064,0.1124,0.1571,0.2041,0.289731437598736,0.130121816168328,1.81583629893238,-0.00211019929660026,1.05639097744361,-0.000900000000000012,0.1067,1.10957551826259,1018178,2
0.0883,0.0995,0.1036,0.1543,0.2215,0.362657643801907,0.178818520489622,2.13803088803089,0.018163213097979,1.04120603015075,0.0071,0.0971333333333333,1.17327293318233,1018208,2
0.0082,0.0186,0.0097,0.0541,0.1272,0.858290723155588,0.403199117484832,13.1134020618557,0.3502722323049,0.521505376344086,0.0193,0.0121666666666667,1.18292682926829,1019155,4
0.1471,0.1612,0.1691,0.2454,0.3245,0.31482982171799,0.138796280049131,1.91898285038439,0.00970873786407769,1.04900744416873,0.00619999999999998,0.159133333333333,1.14955812372536,1034416,2
0.1711,0.187,0.1958,0.2595,0.3312,0.256925996204934,0.121381411884205,1.69152196118488,0.00958293966797138,1.04705882352941,0.0071,0.184633333333333,1.14436002337814,1035818,2
0.1722,0.191,0.1924,0.2999,0.3898,0.339058742700103,0.130346527475714,2.02598752598753,0.0233056522903831,1.00732984293194,0.0174,0.1852,1.11730545876887,1035959,2
0.1281,0.1364,0.1418,0.201,0.2804,0.328280435812411,0.164935604486913,1.97743300423131,0.00534365210982124,1.03958944281525,0.00289999999999996,0.135433333333333,1.10694769711163,1036083,2
0.0718,0.0797,0.0845,0.1091,0.1843,0.371279761904762,0.256305385139741,2.1810650887574,0.00981944884383902,1.06022584692597,0.00309999999999999,0.0786666666666667,1.17688022284123,1036839,2
0.1003,0.104,0.1029,0.1396,0.214,0.350583780372357,0.210407239819004,2.07968901846453,0.0116731517509727,0.989423076923077,0.0048,0.1024,1.0259222333001,1036880,2
0.1721,0.1927,0.1983,0.2766,0.3648,0.295684603090037,0.137511693171188,1.83963691376702,0.0198465202434507,1.02906071613908,0.015,0.1877,1.15223707147008,1037285,2
0.173,0.1825,0.1897,0.2358,0.2975,0.221264367816092,0.115694730920682,1.56826568265683,0.00316064312216572,1.03945205479452,0.00229999999999997,0.181733333333333,1.09653179190751,1037483,2
0.137,0.146,0.1552,0.218,0.2974,0.314184710561202,0.154055102832751,1.91623711340206,-0.000342348510784035,1.06301369863014,-0.000200000000000033,0.146066666666667,1.13284671532847,1037760,2
0.1726,0.1923,0.2023,0.2791,0.3613,0.282114975159688,0.128357276702061,1.78596144340089,0.012771560236998,1.0520020800832,0.00969999999999999,0.189066666666667,1.1720741599073,1037980,2
0.0823,0.0892,0.0878,0.1295,0.188,0.363306744017404,0.184251968503937,2.14123006833713,0.0238163558106169,0.984304932735426,0.0083,0.0864333333333333,1.06682867557716,1038651,2
0.1333,0.1455,0.1527,0.1991,0.262,0.263564022184712,0.136412925612665,1.71578258022266,0.0086655112651646,1.04948453608247,0.00499999999999995,0.143833333333333,1.14553638409602,1039165,2
0.149,0.1634,0.1663,0.2517,0.3286,0.327945039401899,0.132517663277615,1.97594708358388,0.017909982868712,1.01774785801714,0.0115,0.159566666666667,1.11610738255034,1039674,2
0.2401,0.2418,0.2749,0.3192,0.3863,0.168481548699335,0.0951098511693834,1.40523826846126,-0.0314440216302824,1.1368899917287,-0.0314,0.252266666666667,1.14493960849646,1042103,2
0.101,0.1092,0.1229,0.1696,0.2342,0.311677401288155,0.159980188211986,1.90561432058584,-0.0124349988695455,1.12545787545788,-0.00549999999999998,0.111033333333333,1.21683168316832,1042151,2
0.1904,0.1978,0.208,0.2583,0.3319,0.229486942026301,0.124703490342257,1.59567307692308,-0.0035264483627204,1.051567239636,-0.00279999999999997,0.198733333333333,1.09243697478992,1042168,2
0.2433,0.2503,0.2686,0.3156,0.3652,0.152414010728937,0.072855464159812,1.3596425912137,-0.0111604938271604,1.07311226528166,-0.0113,0.254066666666667,1.10398684751336,1042176,2
0.2206,0.2416,0.253,0.3375,0.4245,0.253136531365314,0.114173228346457,1.67786561264822,0.0100334448160535,1.04718543046358,0.0096,0.2384,1.14687216681777,1042196,2
0.2076,0.2186,0.2243,0.2783,0.3351,0.198069360028602,0.0925986305836323,1.49398127507802,0.00609826257047517,1.02607502287283,0.00529999999999997,0.216833333333333,1.08044315992293,1042214,2
0.1581,0.169,0.1835,0.2284,0.2865,0.219148936170213,0.112837444163915,1.56130790190736,-0.00529723366686281,1.08579881656805,-0.00359999999999999,0.1702,1.1606578115117,1042266,2
0.1018,0.1142,0.1279,0.1707,0.241,0.306587150989428,0.170755404420695,1.88428459734167,-0.00283780833879071,1.1199649737303,-0.00130000000000002,0.114633333333333,1.25638506876228,1042270,2
0.165,0.1736,0.1874,0.2288,0.2692,0.179150240911082,0.0811244979919679,1.43649946638207,-0.00743281875357348,1.0794930875576,-0.00520000000000004,0.175333333333333,1.13575757575758,1042275,2
0.2417,0.2692,0.2647,0.369,0.4851,0.29394505201387,0.135932560590095,1.83264072534945,0.0306278713629403,0.983283803863299,0.032,0.258533333333333,1.09515928837402,1042333,2
0.2336,0.2318,0.2458,0.2886,0.3382,0.158219178082192,0.0791320995532865,1.37591537835639,-0.0167550371155885,1.06039689387403,-0.0158,0.237066666666667,1.05222602739726,1042360,2
0.1222,0.1219,0.1351,0.1756,0.2301,0.26013143483023,0.13433571604634,1.70318282753516,-0.0269407303931351,1.10828547990156,-0.0135,0.1264,1.10556464811784,1042406,2
0.2164,0.2295,0.2409,0.3,0.331,0.157545025354083,0.0491283676703645,1.37401411374014,0.00185528756957329,1.04967320261438,0.00169999999999998,0.228933333333333,1.11321626617375,1042427,2
0.243,0.2701,0.2731,0.4037,0.4983,0.291936738397718,0.104878048780488,1.82460637129257,0.0228154880242355,1.01110699740837,0.0241,0.262066666666667,1.1238683127572,1042430,2
0.1546,0.167,0.1801,0.2316,0.296,0.243436252888049,0.122062168309325,1.6435313714603,-0.0010468072379243,1.07844311377246,-0.000699999999999978,0.167233333333333,1.16494178525226,1042451,2
0.1635,0.181,0.1816,0.2429,0.3162,0.270389714744877,0.131103559291719,1.74118942731278,0.0239004384104087,1.00331491712707,0.0169,0.175366666666667,1.11070336391437,1042464,2
0.1291,0.1377,0.1502,0.1979,0.2533,0.255514250309789,0.122783687943262,1.68641810918775,-0.00703082747431046,1.09077705156137,-0.00390000000000001,0.139,1.16343919442293,1042482,2
0.1469,0.1563,0.161,0.2263,0.302,0.304535637149028,0.143289797463562,1.87577639751553,0.00757453666398063,1.03007037747921,0.00469999999999998,0.154733333333333,1.09598366235534,1042487,2
0.189,0.2011,0.2215,0.2759,0.3314,0.198770121179237,0.0913881113123662,1.4961625282167,-0.010212870677987,1.10144206862258,-0.00829999999999997,0.203866666666667,1.17195767195767,1042527,2
0.1052,0.1194,0.1223,0.1481,0.2346,0.314653964695993,0.226025607525477,1.91823385118561,0.0242333261848595,1.02428810720268,0.0113,0.115633333333333,1.16254752851711,1042567,2
0.1866,0.2005,0.2096,0.2824,0.3496,0.25035765379113,0.106329113924051,1.66793893129771,0.00602107375815357,1.04538653366584,0.00480000000000003,0.1989,1.12325830653805,1042587,2
0.2225,0.23,0.2607,0.3004,0.36,0.159980666988883,0.0902483343428225,1.38089758342923,-0.0245971162001696,1.13347826086957,-0.0231999999999999,0.237733333333333,1.17168539325843,1042592,2
0.156,0.1672,0.1778,0.2254,0.276,0.21639488761569,0.100917431192661,1.55230596175478,0.00089793475007477,1.0633971291866,0.000599999999999989,0.167,1.13974358974359,1042612,2
0.1125,0.1205,0.1316,0.174,0.2344,0.280874316939891,0.147894221351616,1.78115501519757,-0.00639043496186354,1.09211618257261,-0.00309999999999999,0.121533333333333,1.16977777777778,1042618,2
0.2187,0.2243,0.249,0.2893,0.34,0.154499151103565,0.0805657079294455,1.36546184738956,-0.0208447015169704,1.11012037449844,-0.0191,0.230666666666667,1.13854595336077,1042670,2
0.1475,0.1581,0.1684,0.2121,0.2655,0.223784282092648,0.111809045226131,1.57660332541568,0.000474608448030367,1.0651486401012,0.000300000000000022,0.158,1.14169491525424,1042680,2
0.1805,0.1884,0.2085,0.2803,0.3388,0.238077836652658,0.0944920045226942,1.62494004796163,-0.0159310524941237,1.10668789808917,-0.0122,0.192466666666667,1.15512465373961,1042690,2
0.2329,0.2357,0.2573,0.3198,0.3738,0.184598320392965,0.0778546712802769,1.45277885736494,-0.0195507487520799,1.09164191769198,-0.0188,0.241966666666667,1.10476599398884,1042718,2
0.2223,0.2266,0.25,0.2924,0.3434,0.157398045163465,0.0802139037433155,1.3736,-0.0206374932468936,1.10326566637246,-0.0191,0.232966666666667,1.12460638776428,1042744,2
0.1214,0.1321,0.1466,0.2034,0.2701,0.296376289896808,0.140865892291447,1.84242837653479,-0.00714017286734313,1.10976532929599,-0.00380000000000003,0.133366666666667,1.20757825370675,1042764,2
0.1551,0.1679,0.1815,0.2294,0.2932,0.235306509374342,0.122081898201301,1.61542699724518,-0.00118976799524092,1.08100059559261,-0.000800000000000023,0.168166666666667,1.17021276595745,1042770,2
0.0599,0.1599,0.0846,0.3786,0.6018,0.753496503496503,0.22766217870257,7.11347517730496,0.377557613611889,0.529080675422139,0.1753,0.101466666666667,1.41235392320534,1045453,1
0.062,0.1969,0.0855,0.4379,0.6406,0.764495248588349,0.18794622160408,7.49239766081871,0.455015702937373,0.434230573895378,0.2463,0.1148,1.37903225806452,1046080,1
0.0596,0.1724,0.0837,0.3822,0.6223,0.762889518413598,0.239024390243902,7.43488649940263,0.412825240729359,0.485498839907193,0.2015,0.105233333333333,1.40436241610738,1046898,1
0.057,0.1669,0.0797,0.3621,0.6236,0.773354187402247,0.265293699908694,7.82434127979925,0.418916046758767,0.477531455961654,0.1971,0.1012,1.39824561403509,1048084,1
0.0556,0.1695,0.0737,0.4058,0.6469,0.795448237579795,0.229030113042652,8.7774762550882,0.447789878283152,0.434808259587021,0.2097,0.0996,1.32553956834532,1056616,1
0.0339,0.1048,0.0428,0.2732,0.5196,0.847795163584637,0.31079717457114,12.1401869158879,0.464198393293748,0.408396946564885,0.1329,0.0605,1.26253687315634,1056903,1
0.0459,0.1454,0.0623,0.3631,0.6335,0.820925553319919,0.271322496488059,10.1685393258427,0.457644110275689,0.428473177441541,0.1826,0.0845333333333333,1.35729847494553,1059034,1
0.0421,0.1228,0.0628,0.3123,0.5394,0.791431418133511,0.266643184219796,8.58917197452229,0.401426533523538,0.511400651465798,0.1407,0.0759,1.4916864608076,1063214,1
0.0389,0.118,0.0639,0.318,0.5927,0.80536095035029,0.30163610409575,9.2754303599374,0.393152302243211,0.541525423728814,0.1332,0.0736,1.6426735218509,1065329,1
0.0581,0.1699,0.0902,0.3757,0.5734,0.728149487643159,0.208302602465494,6.3569844789357,0.392337635730383,0.530900529723367,0.1915,0.106066666666667,1.55249569707401,1065662,1
0.0566,0.1608,0.08,0.3728,0.599,0.764359351988218,0.232763943198189,7.4875,0.403753819292885,0.497512437810945,0.185,0.0991333333333333,1.41342756183746,1065770,1
0.0455,0.0949,0.0509,0.2106,0.3968,0.772615590797409,0.306552518933158,7.79567779960707,0.326345213137666,0.536354056902002,0.0934,0.0637666666666667,1.11868131868132,1066364,1
0.0649,0.184,0.1002,0.3862,0.5376,0.685794920037629,0.163888287508119,5.36526946107784,0.380604014256237,0.544565217391304,0.2029,0.116366666666667,1.54391371340524,1068487,1
0.0682,0.2063,0.1148,0.4561,0.6287,0.691190316072629,0.159107669616519,5.47648083623693,0.385493619879114,0.556471158507029,0.2296,0.129766666666667,1.68328445747801,1068866,1
0.0559,0.159,0.0798,0.3649,0.5755,0.75644742865863,0.223947256486601,7.21177944862155,0.401807361692749,0.50188679245283,0.1823,0.0982333333333333,1.42754919499106,1069097,1
0.0488,0.168,0.0774,0.3724,0.5717,0.76151594515483,0.211100519012816,7.38630490956072,0.453916053656426,0.460714285714286,0.2098,0.0980666666666667,1.58606557377049,1069124,1
0.0459,0.1577,0.0597,0.3472,0.6722,0.836862959420686,0.318814989209339,11.2596314907873,0.49833729216152,0.37856689917565,0.2098,0.0877666666666667,1.30065359477124,1069137,1
0.0421,0.1584,0.069,0.3256,0.6333,0.803502776591201,0.320888518093649,9.17826086956522,0.480719794344473,0.435606060606061,0.2057,0.0898333333333333,1.63895486935867,1069839,1
0.041,0.1257,0.0608,0.3177,0.5032,0.784397163120567,0.225971494700938,8.27631578947368,0.423556058890147,0.483691328560064,0.1496,0.0758333333333333,1.48292682926829,1070419,1
0.0673,0.1804,0.098,0.3967,0.5637,0.703793259785401,0.173885880882965,5.75204081632653,0.371602356966356,0.543237250554324,0.1955,0.115233333333333,1.45616641901932,1070428,1
0.0383,0.1277,0.0545,0.3158,0.5793,0.828021457873146,0.294380516143448,10.6293577981651,0.466973004020678,0.426781519185591,0.1626,0.0735,1.42297650130548,1070660,1
0.0427,0.114,0.0564,0.2782,0.4754,0.787890184279805,0.261677282377919,8.4290780141844,0.394069092020789,0.494736842105263,0.1289,0.0710333333333333,1.32084309133489,1071014,1
0.0541,0.1846,0.0874,0.4177,0.6307,0.756579863528756,0.203166730255628,7.2162471395881,0.445858625416095,0.473456121343445,0.2277,0.1087,1.61552680221811,1071071,1
0.0479,0.1113,0.0594,0.2584,0.4249,0.754697501548627,0.243670422947461,7.15319865319865,0.349499848438921,0.533692722371968,0.1153,0.0728666666666667,1.24008350730689,1071954,1
0.0492,0.1624,0.0766,0.3643,0.553,0.756670902160102,0.205712416875613,7.21932114882507,0.441633377718597,0.471674876847291,0.199,0.0960666666666667,1.55691056910569,1072241,1
0.0373,0.1253,0.05,0.3031,0.5863,0.842841426999843,0.318416910276591,11.726,0.483279076649896,0.399042298483639,0.1633,0.0708666666666667,1.34048257372654,1072375,1
0.0394,0.1257,0.0513,0.3108,0.5697,0.834782608695652,0.294037478705281,11.1052631578947,0.469745688395206,0.408114558472554,0.1607,0.0721333333333333,1.30203045685279,1072413,1
0.0342,0.1165,0.0457,0.2801,0.5225,0.839141147483281,0.302018440069773,11.4332603938731,0.489293704058805,0.392274678111588,0.1531,0.0654666666666667,1.33625730994152,1072801,1
0.0353,0.1119,0.0463,0.2832,0.5198,0.836424659954072,0.294645080946451,11.2267818574514,0.465618860510805,0.413762287756926,0.1422,0.0645,1.31161473087819,1073430,1
0.0206,0.0627,0.0247,0.1689,0.409,0.886096379986166,0.41546980446444,16.5587044534413,0.469244288224956,0.393939393939394,0.0801,0.036,1.19902912621359,1073566,1
0.0348,0.1301,0.0426,0.3305,0.6155,0.870536392645495,0.301268498942918,14.4483568075117,0.541469194312796,0.327440430438125,0.1828,0.0691666666666667,1.22413793103448,1073597,1
0.0413,0.1024,0.0555,0.244,0.3768,0.74323386537127,0.213917525773196,6.78918918918919,0.358090185676393,0.5419921875,0.108,0.0664,1.34382566585956,1073708,3
0.0435,0.1503,0.0544,0.3389,0.5902,0.831213155445237,0.270476805510709,10.8492647058824,0.508657465495609,0.361942781104458,0.2027,0.0827333333333333,1.25057471264368,1075700,1
0.0349,0.1112,0.0397,0.2623,0.5656,0.868825375846688,0.36634859282522,14.2468513853904,0.497643097643098,0.357014388489209,0.1478,0.0619333333333333,1.13753581661891,1076509,1
0.0418,0.1483,0.0541,0.3604,0.6371,0.843460648148148,0.277393483709273,11.7763401109057,0.511337579617834,0.364801078894134,0.2007,0.0814,1.29425837320574,1076918,1
0.0471,0.1764,0.0746,0.3971,0.635,0.789740698985344,0.230500920453444,8.51206434316354,0.487038988408851,0.422902494331066,0.2311,0.0993666666666667,1.58386411889597,1078707,1
0.0476,0.1481,0.0583,0.3449,0.5396,0.80498411105536,0.220124364047484,9.25557461406518,0.473265356876399,0.393652937204591,0.1903,0.0846666666666667,1.22478991596639,1079190,1
0.048,0.1487,0.0527,0.329,0.5372,0.821325648414986,0.240360193950589,10.1935483870968,0.494096960562673,0.354404841963685,0.1967,0.0831333333333333,1.09791666666667,1079266,1
0.0301,0.0906,0.0376,0.2484,0.4761,0.853611057037181,0.314285714285714,12.6622340425532,0.456006428284452,0.415011037527594,0.1135,0.0527666666666667,1.24916943521595,1079359,1
0.0389,0.128,0.0488,0.328,0.606,0.850946854001222,0.297644539614561,12.4180327868852,0.489671224905441,0.38125,0.1683,0.0719,1.25449871465296,1079467,1
0.0423,0.1431,0.0521,0.3407,0.5212,0.818245246816675,0.209421046525119,10.0038387715931,0.503941145559643,0.36408106219427,0.1918,0.0791666666666667,1.23167848699764,1079501,1
0.0582,0.1736,0.0684,0.3772,0.6264,0.803108808290155,0.248306098047031,9.1578947368421,0.46559729843816,0.394009216589862,0.2206,0.100066666666667,1.17525773195876,1079615,1
0.0401,0.1343,0.0614,0.3388,0.5695,0.805357425899509,0.253990972145767,9.27524429967427,0.451499594704134,0.457185405807893,0.1671,0.0786,1.53117206982544,1079683,1
0.0431,0.1615,0.057,0.3837,0.7522,0.859120118635689,0.324412360242979,13.1964912280702,0.5268258095013,0.352941176470588,0.2229,0.0872,1.32250580046404,1079693,1
0.0477,0.1479,0.0605,0.3566,0.6784,0.836243064014075,0.310917874396135,11.2132231404959,0.464356435643564,0.409060175794456,0.1876,0.0853666666666667,1.26834381551363,1079717,1
0.0428,0.1591,0.0567,0.3775,0.7399,0.857644991212654,0.324324324324324,13.0493827160494,0.523581517835767,0.356379635449403,0.2187,0.0862,1.32476635514019,1079720,1
0.0756,0.1073,0.1648,0.2419,0.385,0.4005092761004,0.228266071143723,2.33616504854369,-0.0567032967032967,1.5358807082945,-0.0258,0.1159,2.17989417989418,1079807,3
0.1199,0.1627,0.271,0.38,0.4894,0.287217254076802,0.125833908442604,1.80590405904059,-0.0914421331844199,1.66564228641672,-0.0655,0.184533333333333,2.26021684737281,1079822,3
0.124,0.1529,0.2528,0.349,0.4592,0.289887640449438,0.136352388022767,1.81645569620253,-0.104014063873425,1.65336821451929,-0.071,0.176566666666667,2.03870967741936,1079834,3
0.0572,0.0848,0.1305,0.1944,0.3214,0.422438592608984,0.246219464908879,2.46283524904215,-0.0506577106073328,1.53891509433962,-0.0181,0.0908333333333333,2.28146853146853,1079836,3
0.1244,0.1589,0.2626,0.3603,0.4612,0.274385189278806,0.122824102251978,1.75628332063976,-0.0981838819523269,1.65261170547514,-0.0692,0.181966666666667,2.11093247588424,1079957,3
0.099,0.1401,0.2581,0.3562,0.4715,0.292489035087719,0.139301679352422,1.8268113134444,-0.120665306762906,1.84225553176303,-0.0769,0.165733333333333,2.60707070707071,1080030,3
0.1623,0.2062,0.2397,0.3784,0.4671,0.321731748726655,0.104908338261384,1.94868585732165,0.0127701375245579,1.16246362754607,0.0104,0.202733333333333,1.47689463955638,1080036,3
0.1057,0.1457,0.2523,0.3566,0.4547,0.286280056577086,0.120917046715149,1.80221957986524,-0.102556205728365,1.73164035689774,-0.0666,0.1679,2.38694418164617,1080058,3
0.1405,0.1764,0.2669,0.3647,0.4701,0.275712347354138,0.126257786296119,1.76133383289622,-0.0718232044198896,1.51303854875283,-0.0546,0.1946,1.89964412811388,1080059,3
