BLU,GRE,RED,REDEDGE,NearIR,NDVI,NDRE,SR,GLI,RGI,ExG,meanRGB,RBI,class
0.0584,0.0937,0.1624,0.2514,0.3855,0.407191093,0.210551107,2.373768473,-0.081822636,1.733191035,-0.0334,0.104833333,2.780821918,3
0.1447,0.1457,0.206,0.2708,0.3519,0.261516401,0.130239281,1.708252427,-0.092353216,1.413864104,-0.0593,0.165466667,1.423635107,3
0.0404,0.07,0.1044,0.1638,0.2651,0.434912043,0.236185591,2.539272031,-0.016853933,1.491428571,-0.0048,0.0716,2.584158416,3
0.1656,0.1987,0.3026,0.3968,0.4975,0.243594551,0.112602035,1.6440846,-0.081792976,1.522898842,-0.0708,0.2223,1.827294686,3
0.1141,0.159,0.3098,0.4129,0.5392,0.270200236,0.132654133,1.740477728,-0.142741609,1.948427673,-0.1059,0.1943,2.715162138,3
0.1507,0.1831,0.201,0.2652,0.3393,0.255968906,0.122580645,1.688059701,0.020197799,1.097760786,0.0145,0.178266667,1.333775713,3
0.1061,0.1439,0.2578,0.3536,0.4769,0.298216959,0.14846478,1.849883631,-0.116771521,1.79152189,-0.0761,0.169266667,2.429783223,3
0.1053,0.1433,0.2798,0.387,0.5028,0.284947611,0.130141605,1.796997856,-0.146642847,1.952547104,-0.0985,0.176133333,2.657169991,3
0.1148,0.1486,0.2539,0.3611,0.4893,0.316738428,0.150752587,1.927136668,-0.10737348,1.708613728,-0.0715,0.172433333,2.211672474,3
0.1001,0.131,0.2145,0.3093,0.4106,0.313709806,0.140713988,1.914219114,-0.091224419,1.63740458,-0.0526,0.148533333,2.142857143,3
0.0962,0.1356,0.2641,0.3717,0.4841,0.294039027,0.131339098,1.833017796,-0.141092637,1.947640118,-0.0891,0.1653,2.745322245,3
0.0701,0.0979,0.1791,0.2527,0.4084,0.390297872,0.235516563,2.280290341,-0.12,1.829417773,-0.0534,0.1157,2.554921541,3
0.103,0.1145,0.1165,0.1641,0.2212,0.310038496,0.148196211,1.898712446,0.021181717,1.017467249,0.0095,0.111333333,1.131067961,3
0.1186,0.1559,0.2805,0.3956,0.5021,0.283158702,0.118636516,1.790017825,-0.122802082,1.799230276,-0.0873,0.185,2.365092749,3
0.1246,0.1537,0.2473,0.3301,0.4314,0.271253868,0.133026921,1.744439951,-0.094950685,1.60897853,-0.0645,0.1752,1.984751204,3
0.1172,0.153,0.275,0.3745,0.4907,0.281703017,0.134304207,1.784363636,-0.123460327,1.797385621,-0.0862,0.181733333,2.346416382,3
0.1361,0.1708,0.2609,0.3525,0.4619,0.278085224,0.134332024,1.770410119,-0.07500677,1.527517564,-0.0554,0.189266667,1.916972814,3
0.1392,0.1776,0.2753,0.3671,0.4896,0.280167342,0.142990545,1.778423538,-0.077043004,1.550112613,-0.0593,0.197366667,1.977729885,3
0.1275,0.1661,0.2717,0.3858,0.511,0.305736553,0.139607493,1.880750828,-0.091605141,1.635761589,-0.067,0.188433333,2.130980392,3
0.1008,0.1468,0.2782,0.4034,0.5235,0.305974804,0.129571691,1.881739756,-0.126969967,1.895095368,-0.0854,0.175266667,2.759920635,3
0.0807,0.1066,0.1568,0.2275,0.3524,0.384131972,0.215381962,2.24744898,-0.05391613,1.470919325,-0.0243,0.1147,1.942998761,3
0.1349,0.169,0.2724,0.3637,0.4865,0.282118856,0.144436603,1.785976505,-0.092982692,1.61183432,-0.0693,0.1921,2.019273536,3
0.0961,0.1436,0.2504,0.3695,0.4929,0.326247814,0.143089054,1.968450479,-0.093577403,1.743732591,-0.0593,0.163366667,2.605619147,3
0.0731,0.1019,0.1732,0.2609,0.3865,0.381097016,0.194006796,2.231524249,-0.094423461,1.699705594,-0.0425,0.116066667,2.369357045,3
0.1259,0.1597,0.2718,0.3695,0.4774,0.274426054,0.127405833,1.756438558,-0.109189792,1.70194114,-0.0783,0.1858,2.158856235,3
0.1338,0.1749,0.2927,0.3931,0.5112,0.271799975,0.130598253,1.746498121,-0.09880201,1.67352773,-0.0767,0.200466667,2.187593423,3
0.1367,0.1685,0.2259,0.3029,0.4107,0.290292177,0.151065022,1.818061089,-0.036592338,1.340652819,-0.0256,0.177033333,1.652523775,3
0.0804,0.1083,0.1565,0.2438,0.3837,0.420584969,0.222948207,2.451757188,-0.044762955,1.445060018,-0.0203,0.115066667,1.946517413,3
0.0672,0.0953,0.1654,0.2437,0.3932,0.407805227,0.234730727,2.377267231,-0.099243856,1.735571878,-0.042,0.1093,2.461309524,3
0.0797,0.1073,0.169,0.2337,0.3694,0.372213967,0.225004145,2.185798817,-0.073602417,1.575023299,-0.0341,0.118666667,2.120451694,3
0.1148,0.1499,0.1762,0.2789,0.4347,0.423146178,0.218329596,2.46708286,0.014895058,1.1754503,0.0088,0.146966667,1.534843206,3
0.1155,0.1595,0.2306,0.3487,0.4767,0.347942881,0.155076327,2.067215958,-0.040745753,1.445768025,-0.0271,0.168533333,1.996536797,3
0.1081,0.1365,0.2277,0.3316,0.4623,0.34,0.164630306,2.03030303,-0.103153745,1.668131868,-0.0628,0.157433333,2.106382979,3
0.1081,0.1429,0.2431,0.339,0.4469,0.295362319,0.137294821,1.838338132,-0.10266876,1.701189643,-0.0654,0.1647,2.248843663,3
0.1189,0.1571,0.2681,0.3772,0.4825,0.285638156,0.122484588,1.799701604,-0.103822019,1.706556334,-0.0728,0.181366667,2.254835997,3
0.1254,0.1564,0.2428,0.3257,0.4334,0.281869269,0.14187854,1.785008237,-0.081350954,1.552429668,-0.0554,0.174866667,1.936204147,3
0.1071,0.151,0.2844,0.4037,0.5332,0.304305284,0.138221795,1.874824191,-0.129055516,1.883443709,-0.0895,0.180833333,2.655462185,3
0.1266,0.1539,0.2595,0.3401,0.4401,0.258147513,0.128172264,1.695953757,-0.112840467,1.686159844,-0.0783,0.18,2.049763033,3
0.1365,0.1744,0.2864,0.3915,0.4971,0.268921506,0.118838623,1.735684358,-0.09602177,1.642201835,-0.0741,0.1991,2.098168498,3
0.136,0.1822,0.2661,0.3619,0.4805,0.287168497,0.140788224,1.805712138,-0.049184605,1.460482986,-0.0377,0.194766667,1.956617647,3
0.1202,0.1573,0.2701,0.3697,0.481,0.280788177,0.130833431,1.780821918,-0.107391119,1.717101081,-0.0757,0.182533333,2.247088186,3
0.1711,0.2279,0.2287,0.4192,0.5101,0.380887926,0.09781556,2.230432882,0.065451145,1.003510312,0.056,0.209233333,1.336645237,3
0.0718,0.1009,0.172,0.2172,0.3703,0.365664761,0.260595745,2.152906977,-0.094254937,1.704658077,-0.042,0.1149,2.395543175,3
0.099,0.1409,0.2478,0.3621,0.4833,0.322117357,0.143364088,1.950363196,-0.103404391,1.758694109,-0.065,0.162566667,2.503030303,3
0.0971,0.1354,0.1516,0.2554,0.3805,0.430182297,0.196729045,2.509894459,0.042540905,1.119645495,0.0221,0.128033333,1.561277034,3
0.0363,0.0603,0.1144,0.1892,0.3089,0.459484999,0.24031319,2.700174825,-0.110947291,1.897180763,-0.0301,0.070333333,3.151515152,3
0.0771,0.1118,0.186,0.2705,0.4243,0.390463706,0.221358664,2.281182796,-0.081158825,1.663685152,-0.0395,0.124966667,2.412451362,3
0.0633,0.0911,0.1658,0.2374,0.3852,0.398185118,0.237391584,2.323281062,-0.11402869,1.819978046,-0.0469,0.106733333,2.619273302,3
0.1169,0.1499,0.2478,0.3459,0.4484,0.288135593,0.129044442,1.80952381,-0.097667419,1.653102068,-0.0649,0.171533333,2.119760479,3
0.0935,0.1274,0.2227,0.3197,0.4278,0.315295926,0.144615385,1.920969915,-0.107530648,1.748037677,-0.0614,0.147866667,2.381818182,3
0.0849,0.1174,0.1882,0.2682,0.4047,0.365154326,0.202853321,2.150371945,-0.075408545,1.60306644,-0.0383,0.130166667,2.216725559,3
0.0493,0.107,0.0788,0.1868,0.3844,0.659758204,0.345938375,4.878172589,0.251096171,0.736448598,0.0859,0.078366667,1.598377282,1
